,0,1,2,3,4,5,6,7,8,9,10,11
58722,,O,X,,,,,,,X,2,5
58723,,O,X,,,X,,,,O,0,0
58724,O,O,X,,,X,,,,X,2,8
58725,,,,,,,,,,X,2,4
58726,,,,,X,,,,,O,0,6
58727,,,,,X,,O,,,X,2,3
58728,,,,X,X,,O,,,O,0,2
58729,,,O,X,X,,O,,,X,2,0
58730,X,,O,X,X,,O,,,O,0,1
58731,X,O,O,X,X,,O,,,X,2,7
58732,X,O,O,X,X,,O,X,,O,0,8
58733,X,O,O,X,X,,O,X,O,X,2,5
58734,,,,,,,,,,X,2,0
58735,X,,,,,,,,,O,0,2
58736,X,,O,,,,,,,X,2,5
58737,X,,O,,,X,,,,O,0,1
58738,X,O,O,,,X,,,,X,2,8
58739,X,O,O,,,X,,,X,O,0,3
58740,X,O,O,O,,X,,,X,X,2,7
58741,X,O,O,O,,X,,X,X,O,0,6
58742,X,O,O,O,,X,O,X,X,X,2,4
58743,,,,,,,,,,X,2,1
58744,,X,,,,,,,,O,0,6
58745,,X,,,,,O,,,X,2,7
58746,,X,,,,,O,X,,O,0,5
58747,,X,,,,O,O,X,,X,2,0
58748,X,X,,,,O,O,X,,O,0,3
58749,X,X,,O,,O,O,X,,X,2,2
58750,,,,,,,,,,X,2,3
58751,,,,X,,,,,,O,0,7
58752,,,,X,,,,O,,X,2,0
58753,X,,,X,,,,O,,O,0,5
58754,X,,,X,,O,,O,,X,2,1
58755,X,X,,X,,O,,O,,O,0,4
58756,X,X,,X,O,O,,O,,X,2,6
58757,,,,,,,,,,X,2,4
58758,,,,,X,,,,,O,0,2
58759,,,O,,X,,,,,X,2,1
58760,,X,O,,X,,,,,O,0,3
58761,,X,O,O,X,,,,,X,2,0
58762,X,X,O,O,X,,,,,O,0,7
58763,X,X,O,O,X,,,O,,X,2,8
58764,,,,,,,,,,X,2,7
58765,,,,,,,,X,,O,0,2
58766,,,O,,,,,X,,X,2,0
58767,X,,O,,,,,X,,O,0,3
58768,X,,O,O,,,,X,,X,2,6
58769,X,,O,O,,,X,X,,O,0,5
58770,X,,O,O,,O,X,X,,X,2,4
58771,X,,O,O,X,O,X,X,,O,0,1
58772,X,O,O,O,X,O,X,X,,X,2,8
58773,,,,,,,,,,X,0,8
58774,,,,,,,,,X,O,2,3
58775,,,,O,,,,,X,X,0,1
58776,,X,,O,,,,,X,O,2,6
58777,,X,,O,,,O,,X,X,0,5
58778,,X,,O,,X,O,,X,O,2,4
58779,,X,,O,O,X,O,,X,X,0,7
58780,,X,,O,O,X,O,X,X,O,2,0
58781,,,,,,,,,,X,2,6
58782,,,,,,,X,,,O,0,4
58783,,,,,O,,X,,,X,2,3
58784,,,,X,O,,X,,,O,0,7
58785,,,,X,O,,X,O,,X,2,0
58786,,,,,,,,,,X,1,2
58787,,,X,,,,,,,O,1,5
58788,,,X,,,O,,,,X,1,3
58789,,,X,X,,O,,,,O,1,0
58790,O,,X,X,,O,,,,X,1,4
58791,O,,X,X,X,O,,,,O,1,1
58792,O,O,X,X,X,O,,,,X,1,8
58793,O,O,X,X,X,O,,,X,O,1,6
58794,O,O,X,X,X,O,O,,X,X,1,7
58795,,,,,,,,,,X,1,7
58796,,,,,,,,X,,O,1,8
58797,,,,,,,,X,O,X,1,2
58798,,,X,,,,,X,O,O,1,0
58799,O,,X,,,,,X,O,X,1,5
58800,O,,X,,,X,,X,O,O,1,1
58801,O,O,X,,,X,,X,O,X,1,6
58802,O,O,X,,,X,X,X,O,O,1,4
58803,O,O,X,,O,X,X,X,O,X,1,3
58804,,,,,,,,,,X,1,1
58805,,X,,,,,,,,O,1,6
58806,,X,,,,,O,,,X,1,3
58807,,X,,X,,,O,,,O,1,4
58808,,X,,X,O,,O,,,X,1,2
58809,,X,X,X,O,,O,,,O,1,5
58810,,X,X,X,O,O,O,,,X,1,8
58811,,X,X,X,O,O,O,,X,O,1,0
58812,O,X,X,X,O,O,O,,X,X,1,7
58813,,,,,,,,,,X,2,4
58814,,,,,X,,,,,O,0,3
58815,,,,O,X,,,,,X,2,7
58816,,,,O,X,,,X,,O,0,5
58817,,,,O,X,O,,X,,X,2,0
58818,X,,,O,X,O,,X,,O,0,8
58819,X,,,O,X,O,,X,O,X,2,2
58820,X,,X,O,X,O,,X,O,O,0,1
58821,X,O,X,O,X,O,,X,O,X,2,6
58822,,,,,,,,,,X,1,6
58823,,,,,,,X,,,O,1,3
58824,,,,O,,,X,,,X,1,2
58825,,,X,O,,,X,,,O,1,8
58826,,,X,O,,,X,,O,X,1,0
58827,X,,X,O,,,X,,O,O,1,4
58828,X,,X,O,O,,X,,O,X,1,7
58829,X,,X,O,O,,X,X,O,O,1,1
58830,X,O,X,O,O,,X,X,O,X,1,5
58831,,,,,,,,,,X,2,0
58832,X,,,,,,,,,O,0,6
58833,X,,,,,,O,,,X,2,4
58834,X,,,,X,,O,,,O,0,3
58835,X,,,O,X,,O,,,X,2,1
58836,X,X,,O,X,,O,,,O,0,8
58837,X,X,,O,X,,O,,O,X,2,5
58838,X,X,,O,X,X,O,,O,O,0,2
58839,X,X,O,O,X,X,O,,O,X,2,7
58840,,,,,,,,,,X,2,5
58841,,,,,,X,,,,O,0,0
58842,O,,,,,X,,,,X,2,2
58843,O,,X,,,X,,,,O,0,7
58844,O,,X,,,X,,O,,X,2,4
58845,O,,X,,X,X,,O,,O,0,8
58846,O,,X,,X,X,,O,O,X,2,6
58847,,,,,,,,,,X,0,6
58848,,,,,,,X,,,O,2,2
58849,,,O,,,,X,,,X,0,5
58850,,,O,,,X,X,,,O,2,4
58851,,,O,,O,X,X,,,X,0,7
58852,,,O,,O,X,X,X,,O,2,0
58853,O,,O,,O,X,X,X,,X,0,3
58854,O,,O,X,O,X,X,X,,O,2,1
58855,,,,,,,,,,X,1,8
58856,,,,,,,,,X,O,1,0
58857,O,,,,,,,,X,X,1,3
58858,O,,,X,,,,,X,O,1,4
58859,O,,,X,O,,,,X,X,1,1
58860,O,X,,X,O,,,,X,O,1,5
58861,O,X,,X,O,O,,,X,X,1,6
58862,O,X,,X,O,O,X,,X,O,1,7
58863,O,X,,X,O,O,X,O,X,X,1,2
58864,,,,,,,,,,X,2,1
58865,,X,,,,,,,,O,0,6
58866,,X,,,,,O,,,X,2,2
58867,,X,X,,,,O,,,O,0,7
58868,,X,X,,,,O,O,,X,2,8
58869,,X,X,,,,O,O,X,O,0,3
58870,,X,X,O,,,O,O,X,X,2,5
58871,,,,,,,,,,X,2,4
58872,,,,,X,,,,,O,0,7
58873,,,,,X,,,O,,X,2,1
58874,,X,,,X,,,O,,O,0,6
58875,,X,,,X,,O,O,,X,2,8
58876,,X,,,X,,O,O,X,O,0,2
58877,,X,O,,X,,O,O,X,X,2,5
58878,,X,O,,X,X,O,O,X,O,0,3
58879,,X,O,O,X,X,O,O,X,X,2,0
58880,,,,,,,,,,X,1,8
58881,,,,,,,,,X,O,1,1
58882,,O,,,,,,,X,X,1,4
58883,,O,,,X,,,,X,O,1,5
58884,,O,,,X,O,,,X,X,1,3
58885,,O,,X,X,O,,,X,O,1,0
58886,O,O,,X,X,O,,,X,X,1,2
58887,O,O,X,X,X,O,,,X,O,1,6
58888,O,O,X,X,X,O,O,,X,X,1,7
58889,,,,,,,,,,X,0,1
58890,,X,,,,,,,,O,2,8
58891,,X,,,,,,,O,X,0,5
58892,,X,,,,X,,,O,O,2,3
58893,,X,,O,,X,,,O,X,0,4
58894,,X,,O,X,X,,,O,O,2,0
58895,O,X,,O,X,X,,,O,X,0,2
58896,O,X,X,O,X,X,,,O,O,2,6
58897,,,,,,,,,,X,2,8
58898,,,,,,,,,X,O,0,4
58899,,,,,O,,,,X,X,2,7
58900,,,,,O,,,X,X,O,0,5
58901,,,,,O,O,,X,X,X,2,6
58902,,,,,,,,,,X,2,5
58903,,,,,,X,,,,O,0,3
58904,,,,O,,X,,,,X,2,7
58905,,,,O,,X,,X,,O,0,2
58906,,,O,O,,X,,X,,X,2,6
58907,,,O,O,,X,X,X,,O,0,8
58908,,,O,O,,X,X,X,O,X,2,1
58909,,X,O,O,,X,X,X,O,O,0,0
58910,O,X,O,O,,X,X,X,O,X,2,4
58911,,,,,,,,,,X,2,3
58912,,,,X,,,,,,O,0,4
58913,,,,X,O,,,,,X,2,7
58914,,,,X,O,,,X,,O,0,5
58915,,,,X,O,O,,X,,X,2,2
58916,,,X,X,O,O,,X,,O,0,1
58917,,O,X,X,O,O,,X,,X,2,6
58918,,O,X,X,O,O,X,X,,O,0,0
58919,O,O,X,X,O,O,X,X,,X,2,8
58920,,,,,,,,,,X,1,7
58921,,,,,,,,X,,O,1,6
58922,,,,,,,O,X,,X,1,3
58923,,,,X,,,O,X,,O,1,2
58924,,,O,X,,,O,X,,X,1,1
58925,,X,O,X,,,O,X,,O,1,4
58926,,X,O,X,O,,O,X,,X,1,5
58927,,X,O,X,O,X,O,X,,O,1,8
58928,,X,O,X,O,X,O,X,O,X,1,0
58929,,,,,,,,,,X,2,7
58930,,,,,,,,X,,O,0,5
58931,,,,,,O,,X,,X,2,3
58932,,,,X,,O,,X,,O,0,1
58933,,O,,X,,O,,X,,X,2,4
58934,,O,,X,X,O,,X,,O,0,6
58935,,O,,X,X,O,O,X,,X,2,0
58936,X,O,,X,X,O,O,X,,O,0,2
58937,X,O,O,X,X,O,O,X,,X,2,8
58938,,,,,,,,,,X,1,3
58939,,,,X,,,,,,O,1,6
58940,,,,X,,,O,,,X,1,1
58941,,X,,X,,,O,,,O,1,5
58942,,X,,X,,O,O,,,X,1,2
58943,,X,X,X,,O,O,,,O,1,0
58944,O,X,X,X,,O,O,,,X,1,8
58945,O,X,X,X,,O,O,,X,O,1,7
58946,O,X,X,X,,O,O,O,X,X,1,4
58947,,,,,,,,,,X,1,8
58948,,,,,,,,,X,O,1,7
58949,,,,,,,,O,X,X,1,0
58950,X,,,,,,,O,X,O,1,3
58951,X,,,O,,,,O,X,X,1,6
58952,X,,,O,,,X,O,X,O,1,4
58953,X,,,O,O,,X,O,X,X,1,5
58954,X,,,O,O,X,X,O,X,O,1,2
58955,X,,O,O,O,X,X,O,X,X,1,1
58956,,,,,,,,,,X,1,2
58957,,,X,,,,,,,O,1,5
58958,,,X,,,O,,,,X,1,1
58959,,X,X,,,O,,,,O,1,0
58960,O,X,X,,,O,,,,X,1,4
58961,O,X,X,,X,O,,,,O,1,7
58962,O,X,X,,X,O,,O,,X,1,3
58963,O,X,X,X,X,O,,O,,O,1,6
58964,O,X,X,X,X,O,O,O,,X,1,8
58965,,,,,,,,,,X,1,3
58966,,,,X,,,,,,O,1,0
58967,O,,,X,,,,,,X,1,2
58968,O,,X,X,,,,,,O,1,6
58969,O,,X,X,,,O,,,X,1,5
58970,O,,X,X,,X,O,,,O,1,4
58971,O,,X,X,O,X,O,,,X,1,1
58972,O,X,X,X,O,X,O,,,O,1,8
58973,O,X,X,X,O,X,O,,O,X,1,7
58974,,,,,,,,,,X,1,3
58975,,,,X,,,,,,O,1,6
58976,,,,X,,,O,,,X,1,1
58977,,X,,X,,,O,,,O,1,0
58978,O,X,,X,,,O,,,X,1,5
58979,O,X,,X,,X,O,,,O,1,4
58980,O,X,,X,O,X,O,,,X,1,2
58981,O,X,X,X,O,X,O,,,O,1,8
58982,O,X,X,X,O,X,O,,O,X,1,7
58983,,,,,,,,,,X,2,3
58984,,,,X,,,,,,O,0,8
58985,,,,X,,,,,O,X,2,5
58986,,,,X,,X,,,O,O,0,0
58987,O,,,X,,X,,,O,X,2,1
58988,O,X,,X,,X,,,O,O,0,2
58989,O,X,O,X,,X,,,O,X,2,4
58990,,,,,,,,,,X,0,4
58991,,,,,X,,,,,O,2,0
58992,O,,,,X,,,,,X,0,2
58993,O,,X,,X,,,,,O,2,6
58994,O,,X,,X,,O,,,X,0,5
58995,O,,X,,X,X,O,,,O,2,3
58996,,,,,,,,,,X,1,4
58997,,,,,X,,,,,O,1,5
58998,,,,,X,O,,,,X,1,7
58999,,,,,X,O,,X,,O,1,0
59000,O,,,,X,O,,X,,X,1,8
59001,O,,,,X,O,,X,X,O,1,6
59002,O,,,,X,O,O,X,X,X,1,2
59003,O,,X,,X,O,O,X,X,O,1,1
59004,O,O,X,,X,O,O,X,X,X,1,3
59005,,,,,,,,,,X,1,3
59006,,,,X,,,,,,O,1,4
59007,,,,X,O,,,,,X,1,7
59008,,,,X,O,,,X,,O,1,2
59009,,,O,X,O,,,X,,X,1,1
59010,,X,O,X,O,,,X,,O,1,6
59011,,X,O,X,O,,O,X,,X,1,0
59012,X,X,O,X,O,,O,X,,O,1,5
59013,X,X,O,X,O,O,O,X,,X,1,8
59014,,,,,,,,,,X,0,5
59015,,,,,,X,,,,O,2,0
59016,O,,,,,X,,,,X,0,7
59017,O,,,,,X,,X,,O,2,6
59018,O,,,,,X,O,X,,X,0,1
59019,O,X,,,,X,O,X,,O,2,3
59020,,,,,,,,,,X,2,4
59021,,,,,X,,,,,O,0,6
59022,,,,,X,,O,,,X,2,8
59023,,,,,X,,O,,X,O,0,5
59024,,,,,X,O,O,,X,X,2,0
59025,,,,,,,,,,X,0,0
59026,X,,,,,,,,,O,2,7
59027,X,,,,,,,O,,X,0,6
59028,X,,,,,,X,O,,O,2,4
59029,X,,,,O,,X,O,,X,0,8
59030,X,,,,O,,X,O,X,O,2,3
59031,X,,,O,O,,X,O,X,X,0,5
59032,X,,,O,O,X,X,O,X,O,2,1
59033,,,,,,,,,,X,2,2
59034,,,X,,,,,,,O,0,3
59035,,,X,O,,,,,,X,2,8
59036,,,X,O,,,,,X,O,0,6
59037,,,X,O,,,O,,X,X,2,0
59038,X,,X,O,,,O,,X,O,0,4
59039,X,,X,O,O,,O,,X,X,2,5
59040,,,,,,,,,,X,1,7
59041,,,,,,,,X,,O,1,1
59042,,O,,,,,,X,,X,1,3
59043,,O,,X,,,,X,,O,1,6
59044,,O,,X,,,O,X,,X,1,5
59045,,O,,X,,X,O,X,,O,1,4
59046,,O,,X,O,X,O,X,,X,1,8
59047,,O,,X,O,X,O,X,X,O,1,2
59048,,O,O,X,O,X,O,X,X,X,1,0
59049,,,,,,,,,,X,0,0
59050,X,,,,,,,,,O,2,4
59051,X,,,,O,,,,,X,0,2
59052,X,,X,,O,,,,,O,2,6
59053,X,,X,,O,,O,,,X,0,3
59054,X,,X,X,O,,O,,,O,2,7
59055,X,,X,X,O,,O,O,,X,0,5
59056,X,,X,X,O,X,O,O,,O,2,8
59057,,,,,,,,,,X,1,5
59058,,,,,,X,,,,O,1,1
59059,,O,,,,X,,,,X,1,3
59060,,O,,X,,X,,,,O,1,8
59061,,O,,X,,X,,,O,X,1,6
59062,,O,,X,,X,X,,O,O,1,0
59063,O,O,,X,,X,X,,O,X,1,2
59064,O,O,X,X,,X,X,,O,O,1,4
59065,O,O,X,X,O,X,X,,O,X,1,7
59066,,,,,,,,,,X,2,3
59067,,,,X,,,,,,O,0,0
59068,O,,,X,,,,,,X,2,4
59069,O,,,X,X,,,,,O,0,1
59070,O,O,,X,X,,,,,X,2,6
59071,O,O,,X,X,,X,,,O,0,5
59072,O,O,,X,X,O,X,,,X,2,8
59073,O,O,,X,X,O,X,,X,O,0,7
59074,O,O,,X,X,O,X,O,X,X,2,2
59075,,,,,,,,,,X,2,1
59076,,X,,,,,,,,O,0,5
59077,,X,,,,O,,,,X,2,0
59078,X,X,,,,O,,,,O,0,8
59079,X,X,,,,O,,,O,X,2,7
59080,X,X,,,,O,,X,O,O,0,3
59081,X,X,,O,,O,,X,O,X,2,4
59082,,,,,,,,,,X,1,1
59083,,X,,,,,,,,O,1,0
59084,O,X,,,,,,,,X,1,6
59085,O,X,,,,,X,,,O,1,4
59086,O,X,,,O,,X,,,X,1,8
59087,O,X,,,O,,X,,X,O,1,5
59088,O,X,,,O,O,X,,X,X,1,3
59089,O,X,,X,O,O,X,,X,O,1,7
59090,O,X,,X,O,O,X,O,X,X,1,2
59091,,,,,,,,,,X,2,3
59092,,,,X,,,,,,O,0,8
59093,,,,X,,,,,O,X,2,0
59094,X,,,X,,,,,O,O,0,4
59095,X,,,X,O,,,,O,X,2,1
59096,X,X,,X,O,,,,O,O,0,7
59097,X,X,,X,O,,,O,O,X,2,2
59098,,,,,,,,,,X,2,1
59099,,X,,,,,,,,O,0,8
59100,,X,,,,,,,O,X,2,0
59101,X,X,,,,,,,O,O,0,6
59102,X,X,,,,,O,,O,X,2,2
59103,,,,,,,,,,X,0,6
59104,,,,,,,X,,,O,2,1
59105,,O,,,,,X,,,X,0,3
59106,,O,,X,,,X,,,O,2,5
59107,,O,,X,,O,X,,,X,0,8
59108,,O,,X,,O,X,,X,O,2,2
59109,,O,O,X,,O,X,,X,X,0,4
59110,,O,O,X,X,O,X,,X,O,2,0
59111,,,,,,,,,,X,1,4
59112,,,,,X,,,,,O,1,7
59113,,,,,X,,,O,,X,1,8
59114,,,,,X,,,O,X,O,1,0
59115,O,,,,X,,,O,X,X,1,1
59116,O,X,,,X,,,O,X,O,1,5
59117,O,X,,,X,O,,O,X,X,1,6
59118,O,X,,,X,O,X,O,X,O,1,2
59119,O,X,O,,X,O,X,O,X,X,1,3
59120,,,,,,,,,,X,2,4
59121,,,,,X,,,,,O,0,7
59122,,,,,X,,,O,,X,2,0
59123,X,,,,X,,,O,,O,0,1
59124,X,O,,,X,,,O,,X,2,6
59125,X,O,,,X,,X,O,,O,0,3
59126,X,O,,O,X,,X,O,,X,2,5
59127,X,O,,O,X,X,X,O,,O,0,2
59128,X,O,O,O,X,X,X,O,,X,2,8
59129,,,,,,,,,,X,0,8
59130,,,,,,,,,X,O,2,3
59131,,,,O,,,,,X,X,0,7
59132,,,,O,,,,X,X,O,2,4
59133,,,,O,O,,,X,X,X,0,2
59134,,,X,O,O,,,X,X,O,2,5
59135,,,,,,,,,,X,2,5
59136,,,,,,X,,,,O,0,0
59137,O,,,,,X,,,,X,2,4
59138,O,,,,X,X,,,,O,0,7
59139,O,,,,X,X,,O,,X,2,1
59140,O,X,,,X,X,,O,,O,0,2
59141,O,X,O,,X,X,,O,,X,2,6
59142,O,X,O,,X,X,X,O,,O,0,8
59143,O,X,O,,X,X,X,O,O,X,2,3
59144,,,,,,,,,,X,1,6
59145,,,,,,,X,,,O,1,4
59146,,,,,O,,X,,,X,1,5
59147,,,,,O,X,X,,,O,1,2
59148,,,O,,O,X,X,,,X,1,3
59149,,,O,X,O,X,X,,,O,1,0
59150,O,,O,X,O,X,X,,,X,1,1
59151,O,X,O,X,O,X,X,,,O,1,8
59152,O,X,O,X,O,X,X,,O,X,1,7
59153,,,,,,,,,,X,1,7
59154,,,,,,,,X,,O,1,6
59155,,,,,,,O,X,,X,1,1
59156,,X,,,,,O,X,,O,1,4
59157,,X,,,O,,O,X,,X,1,5
59158,,X,,,O,X,O,X,,O,1,2
59159,,X,O,,O,X,O,X,,X,1,3
59160,,X,O,X,O,X,O,X,,O,1,0
59161,O,X,O,X,O,X,O,X,,X,1,8
59162,,,,,,,,,,X,2,4
59163,,,,,X,,,,,O,0,8
59164,,,,,X,,,,O,X,2,2
59165,,,X,,X,,,,O,O,0,1
59166,,O,X,,X,,,,O,X,2,6
59167,,,,,,,,,,X,0,4
59168,,,,,X,,,,,O,2,8
59169,,,,,X,,,,O,X,0,1
59170,,X,,,X,,,,O,O,2,2
59171,,X,O,,X,,,,O,X,0,3
59172,,X,O,X,X,,,,O,O,2,0
59173,O,X,O,X,X,,,,O,X,0,6
59174,O,X,O,X,X,,X,,O,O,2,5
59175,,,,,,,,,,X,2,3
59176,,,,X,,,,,,O,0,1
59177,,O,,X,,,,,,X,2,4
59178,,O,,X,X,,,,,O,0,0
59179,O,O,,X,X,,,,,X,2,5
59180,,,,,,,,,,X,2,2
59181,,,X,,,,,,,O,0,5
59182,,,X,,,O,,,,X,2,8
59183,,,X,,,O,,,X,O,0,7
59184,,,X,,,O,,O,X,X,2,1
59185,,X,X,,,O,,O,X,O,0,6
59186,,X,X,,,O,O,O,X,X,2,3
59187,,X,X,X,,O,O,O,X,O,0,4
59188,,X,X,X,O,O,O,O,X,X,2,0
59189,,,,,,,,,,X,1,6
59190,,,,,,,X,,,O,1,1
59191,,O,,,,,X,,,X,1,0
59192,X,O,,,,,X,,,O,1,8
59193,X,O,,,,,X,,O,X,1,4
59194,X,O,,,X,,X,,O,O,1,3
59195,X,O,,O,X,,X,,O,X,1,5
59196,X,O,,O,X,X,X,,O,O,1,2
59197,X,O,O,O,X,X,X,,O,X,1,7
59198,,,,,,,,,,X,1,5
59199,,,,,,X,,,,O,1,8
59200,,,,,,X,,,O,X,1,0
59201,X,,,,,X,,,O,O,1,4
59202,X,,,,O,X,,,O,X,1,7
59203,X,,,,O,X,,X,O,O,1,6
59204,X,,,,O,X,O,X,O,X,1,3
59205,X,,,X,O,X,O,X,O,O,1,1
59206,X,O,,X,O,X,O,X,O,X,1,2
59207,,,,,,,,,,X,0,4
59208,,,,,X,,,,,O,2,2
59209,,,O,,X,,,,,X,0,5
59210,,,O,,X,X,,,,O,2,1
59211,,O,O,,X,X,,,,X,0,7
59212,,O,O,,X,X,,X,,O,2,0
59213,,,,,,,,,,X,1,6
59214,,,,,,,X,,,O,1,2
59215,,,O,,,,X,,,X,1,5
59216,,,O,,,X,X,,,O,1,8
59217,,,O,,,X,X,,O,X,1,4
59218,,,O,,X,X,X,,O,O,1,7
59219,,,O,,X,X,X,O,O,X,1,1
59220,,X,O,,X,X,X,O,O,O,1,3
59221,,X,O,O,X,X,X,O,O,X,1,0
59222,,,,,,,,,,X,2,4
59223,,,,,X,,,,,O,0,1
59224,,O,,,X,,,,,X,2,8
59225,,O,,,X,,,,X,O,0,6
59226,,O,,,X,,O,,X,X,2,0
59227,,,,,,,,,,X,0,2
59228,,,X,,,,,,,O,2,8
59229,,,X,,,,,,O,X,0,7
59230,,,X,,,,,X,O,O,2,5
59231,,,X,,,O,,X,O,X,0,1
59232,,X,X,,,O,,X,O,O,2,4
59233,,X,X,,O,O,,X,O,X,0,6
59234,,X,X,,O,O,X,X,O,O,2,3
59235,,,,,,,,,,X,2,7
59236,,,,,,,,X,,O,0,4
59237,,,,,O,,,X,,X,2,6
59238,,,,,O,,X,X,,O,0,0
59239,O,,,,O,,X,X,,X,2,5
59240,O,,,,O,X,X,X,,O,0,3
59241,O,,,O,O,X,X,X,,X,2,1
59242,O,X,,O,O,X,X,X,,O,0,2
59243,O,X,O,O,O,X,X,X,,X,2,8
59244,,,,,,,,,,X,2,2
59245,,,X,,,,,,,O,0,7
59246,,,X,,,,,O,,X,2,8
59247,,,X,,,,,O,X,O,0,0
59248,O,,X,,,,,O,X,X,2,4
59249,O,,X,,X,,,O,X,O,0,3
59250,O,,X,O,X,,,O,X,X,2,5
59251,,,,,,,,,,X,2,8
59252,,,,,,,,,X,O,0,5
59253,,,,,,O,,,X,X,2,2
59254,,,X,,,O,,,X,O,0,0
59255,O,,X,,,O,,,X,X,2,1
59256,O,X,X,,,O,,,X,O,0,3
59257,O,X,X,O,,O,,,X,X,2,6
59258,O,X,X,O,,O,X,,X,O,0,7
59259,O,X,X,O,,O,X,O,X,X,2,4
59260,,,,,,,,,,X,2,0
59261,X,,,,,,,,,O,0,6
59262,X,,,,,,O,,,X,2,1
59263,X,X,,,,,O,,,O,0,3
59264,X,X,,O,,,O,,,X,2,4
59265,X,X,,O,X,,O,,,O,0,7
59266,X,X,,O,X,,O,O,,X,2,5
59267,X,X,,O,X,X,O,O,,O,0,2
59268,X,X,O,O,X,X,O,O,,X,2,8
59269,,,,,,,,,,X,2,0
59270,X,,,,,,,,,O,0,4
59271,X,,,,O,,,,,X,2,8
59272,X,,,,O,,,,X,O,0,2
59273,X,,O,,O,,,,X,X,2,6
59274,X,,O,,O,,X,,X,O,0,5
59275,X,,O,,O,O,X,,X,X,2,3
59276,,,,,,,,,,X,1,4
59277,,,,,X,,,,,O,1,1
59278,,O,,,X,,,,,X,1,2
59279,,O,X,,X,,,,,O,1,6
59280,,O,X,,X,,O,,,X,1,0
59281,X,O,X,,X,,O,,,O,1,5
59282,X,O,X,,X,O,O,,,X,1,7
59283,X,O,X,,X,O,O,X,,O,1,8
59284,X,O,X,,X,O,O,X,O,X,1,3
59285,,,,,,,,,,X,0,2
59286,,,X,,,,,,,O,2,6
59287,,,X,,,,O,,,X,0,8
59288,,,X,,,,O,,X,O,2,4
59289,,,X,,O,,O,,X,X,0,7
59290,,,X,,O,,O,X,X,O,2,5
59291,,,X,,O,O,O,X,X,X,0,1
59292,,X,X,,O,O,O,X,X,O,2,3
59293,,,,,,,,,,X,2,0
59294,X,,,,,,,,,O,0,6
59295,X,,,,,,O,,,X,2,7
59296,X,,,,,,O,X,,O,0,1
59297,X,O,,,,,O,X,,X,2,5
59298,X,O,,,,X,O,X,,O,0,8
59299,X,O,,,,X,O,X,O,X,2,3
59300,X,O,,X,,X,O,X,O,O,0,2
59301,X,O,O,X,,X,O,X,O,X,2,4
59302,,,,,,,,,,X,2,1
59303,,X,,,,,,,,O,0,3
59304,,X,,O,,,,,,X,2,7
59305,,X,,O,,,,X,,O,0,5
59306,,X,,O,,O,,X,,X,2,6
59307,,X,,O,,O,X,X,,O,0,8
59308,,X,,O,,O,X,X,O,X,2,4
59309,,,,,,,,,,X,0,7
59310,,,,,,,,X,,O,2,5
59311,,,,,,O,,X,,X,0,1
59312,,X,,,,O,,X,,O,2,2
59313,,X,O,,,O,,X,,X,0,0
59314,X,X,O,,,O,,X,,O,2,3
59315,X,X,O,O,,O,,X,,X,0,6
59316,X,X,O,O,,O,X,X,,O,2,4
59317,,,,,,,,,,X,2,8
59318,,,,,,,,,X,O,0,1
59319,,O,,,,,,,X,X,2,2
59320,,O,X,,,,,,X,O,0,6
59321,,O,X,,,,O,,X,X,2,7
59322,,O,X,,,,O,X,X,O,0,0
59323,O,O,X,,,,O,X,X,X,2,5
59324,,,,,,,,,,X,2,1
59325,,X,,,,,,,,O,0,4
59326,,X,,,O,,,,,X,2,3
59327,,X,,X,O,,,,,O,0,2
59328,,X,O,X,O,,,,,X,2,6
59329,,X,O,X,O,,X,,,O,0,5
59330,,X,O,X,O,O,X,,,X,2,0
59331,,,,,,,,,,X,2,5
59332,,,,,,X,,,,O,0,6
59333,,,,,,X,O,,,X,2,3
59334,,,,X,,X,O,,,O,0,7
59335,,,,X,,X,O,O,,X,2,1
59336,,X,,X,,X,O,O,,O,0,2
59337,,X,O,X,,X,O,O,,X,2,8
59338,,X,O,X,,X,O,O,X,O,0,0
59339,O,X,O,X,,X,O,O,X,X,2,4
59340,,,,,,,,,,X,2,4
59341,,,,,X,,,,,O,0,3
59342,,,,O,X,,,,,X,2,6
59343,,,,O,X,,X,,,O,0,8
59344,,,,O,X,,X,,O,X,2,2
59345,,,,,,,,,,X,2,3
59346,,,,X,,,,,,O,0,8
59347,,,,X,,,,,O,X,2,0
59348,X,,,X,,,,,O,O,0,2
59349,X,,O,X,,,,,O,X,2,7
59350,X,,O,X,,,,X,O,O,0,4
59351,X,,O,X,O,,,X,O,X,2,6
59352,,,,,,,,,,X,1,7
59353,,,,,,,,X,,O,1,6
59354,,,,,,,O,X,,X,1,5
59355,,,,,,X,O,X,,O,1,4
59356,,,,,O,X,O,X,,X,1,0
59357,X,,,,O,X,O,X,,O,1,2
59358,X,,O,,O,X,O,X,,X,1,3
59359,X,,O,X,O,X,O,X,,O,1,8
59360,X,,O,X,O,X,O,X,O,X,1,1
59361,,,,,,,,,,X,0,6
59362,,,,,,,X,,,O,2,1
59363,,O,,,,,X,,,X,0,8
59364,,O,,,,,X,,X,O,2,2
59365,,O,O,,,,X,,X,X,0,5
59366,,O,O,,,X,X,,X,O,2,0
59367,,,,,,,,,,X,2,2
59368,,,X,,,,,,,O,0,5
59369,,,X,,,O,,,,X,2,0
